id,a,b,c,d,e,f,g,h,i,j,k,l,m,n
5218,25,2,229774,0,14,0,1,0,0,0,1,1,41,0
3497,27,1,201580,11,4,0,3,4,0,0,1,1,15,4
26907,27,2,151627,0,14,0,3,0,1,1,1,1,46,0
5503,32,2,103597,1,10,1,5,1,0,0,1,1,56,0
16525,45,5,64633,9,17,1,3,1,0,0,1,1,61,0
13458,49,2,152954,8,5,1,6,1,0,0,1,1,33,23
23717,42,0,187323,0,14,0,3,0,0,0,1,1,41,0
15247,51,2,189184,1,10,1,0,1,0,0,1,1,41,0
6924,39,2,119178,0,14,1,5,1,0,0,1,1,41,0
26596,36,2,297575,6,13,1,1,1,0,0,1,1,100,0
2100,48,0,224150,0,14,2,1,0,0,1,1,1,41,0
2307,21,2,217808,5,11,0,2,3,0,0,1,1,36,0
8138,53,1,162382,1,10,2,5,0,0,0,1,1,41,0
24441,26,1,368116,0,14,0,1,0,0,0,13551,1,36,0
406,39,2,365908,0,14,2,0,4,0,1,1,1,41,0
3438,25,4,140648,1,10,0,4,3,1,0,1,1,37,0
14472,24,2,114940,5,11,0,5,0,0,1,1,1,39,0
18037,81,1,132729,1,10,0,1,0,0,0,1,1,21,0
14456,38,2,198098,1,10,1,6,1,0,0,1,1,61,0
24525,31,2,231621,0,14,0,5,0,0,1,1,1,41,4
24543,24,4,220913,0,14,0,3,0,1,1,1,1,41,0
7157,19,2,716067,12,7,0,9,3,0,0,1,1,31,0
14264,30,2,134814,1,10,1,6,1,0,0,1,1,51,0
17521,30,2,59232,5,11,1,6,1,0,0,1,1,43,0
6534,32,2,422837,11,4,1,6,1,0,0,1,1,41,24
1138,30,2,360402,5,11,0,2,3,0,0,1,1720,49,0
12477,25,2,461679,5,11,1,8,1,0,0,1,1,51,0
12053,37,2,182075,5,11,2,0,0,0,0,1,1,46,0
7358,30,2,116614,0,14,0,0,3,0,1,1,1,41,22
2786,32,2,104730,13,3,1,2,1,0,0,1,1,36,4
29468,44,4,180408,0,14,2,1,4,0,0,1,1,43,10
8318,54,3,68986,1,10,1,0,1,0,0,1,1,41,0
18606,21,2,278392,5,11,0,0,3,0,0,1,1,26,35
12504,40,2,179672,12,7,1,6,1,0,0,1,1,41,0
28189,39,2,114060,5,11,1,5,1,0,0,1,1,61,0
14553,38,1,218250,2,8,2,3,4,1,1,1,1,31,0
7889,30,2,156820,6,13,2,3,4,0,1,1,1,36,0
867,18,2,368701,2,8,0,5,3,0,0,1,1,29,0
10469,49,2,155863,1,10,2,7,0,0,0,1,1,66,0
11160,37,2,338034,5,11,2,5,4,0,1,1,1,41,0
8842,21,2,194229,5,11,1,5,1,0,0,1,1,41,0
13164,40,2,154642,7,12,1,0,1,0,0,1,1,41,0
15396,52,2,106152,2,8,2,7,3,0,0,1,1,41,0
980,50,2,123208,1,10,0,0,0,0,1,1,1,45,0
2891,91,2,171957,5,11,4,0,3,0,1,1,1,41,6
10953,42,4,113325,6,13,1,0,1,0,0,1,1,41,0
17271,30,4,220657,0,14,1,1,1,1,0,1,1,41,0
29743,23,2,38252,6,13,0,4,4,0,1,1,1,36,0
27862,48,2,181364,3,15,1,3,1,0,0,1,1,41,0
4036,25,2,199445,0,14,0,1,3,0,1,1,1,16,0
6844,49,1,76856,5,11,2,7,4,0,1,1,1,54,0
10619,25,2,108671,7,12,0,4,4,0,1,1,1,33,0
16757,44,3,214542,5,11,1,1,1,0,0,1,1,41,0
19959,46,2,175263,4,6,1,2,1,2,0,1,1,41,3
15674,54,3,439264,0,14,1,0,1,1,0,1,1,41,0
30555,31,1,182090,1,10,1,8,1,0,0,1,1,86,0
3424,46,1,127949,0,14,1,1,1,0,0,1,1,41,0
29962,46,2,43480,5,11,1,7,1,0,0,1,1,49,0
3034,31,2,398828,1,10,5,0,1,0,0,1,1,61,0
21181,43,1,96525,0,14,1,5,1,0,0,1,1,41,0
17044,31,2,399523,2,8,3,2,4,0,1,1,1,41,0
12345,30,2,272716,12,7,2,4,0,0,1,1,1,31,0
11917,31,2,147922,7,12,2,0,0,0,1,1,1,47,0
26399,31,2,115964,8,5,0,9,4,0,0,1,1,43,0
15432,44,2,86798,5,11,1,4,1,0,0,1,1,41,0
5669,29,2,228347,0,14,1,1,1,0,0,1,1,51,0
4378,46,2,178216,4,6,1,9,2,0,1,1,1,41,0
24653,37,1,167692,5,11,0,4,4,0,1,1,1,51,0
20409,47,2,219612,5,11,1,0,1,0,0,1,1,41,0
18077,33,2,174790,1,10,0,9,4,0,0,1,1,41,0
1854,23,2,137877,5,11,0,11,0,0,0,1,1,21,0
29218,21,2,238918,1,10,0,6,5,0,0,1,1,41,24
12924,43,2,23158,0,14,1,3,1,0,0,1,1,51,0
23096,22,2,109668,5,11,0,4,3,0,0,1,1,41,0
7632,28,2,130068,5,11,0,1,0,0,1,1,1,66,0
1862,38,2,177421,1,10,1,2,1,1,0,1,1,41,0
23306,30,2,114871,5,11,2,6,3,0,0,1,1,41,0
18395,48,4,97420,0,14,2,3,0,1,1,1,1,41,0
7002,25,2,251604,1,10,0,0,3,0,1,1,1,41,0
26621,56,2,254517,4,6,0,2,5,1,0,1,1,38,0
5229,45,2,30425,6,13,2,1,0,0,1,1,1981,41,0
2944,41,3,90738,5,11,1,0,1,0,0,1,1888,41,0
30465,34,1,99762,0,14,0,4,0,0,1,1,1,16,0
25539,21,2,194248,1,10,0,1,0,0,0,1,1,26,0
6304,35,4,260783,5,11,1,2,1,0,0,1,1,53,0
9275,65,1,46367,5,11,6,1,0,0,1,1,1,61,0
24855,26,2,44364,1,10,0,2,0,0,0,1,1,36,0
18270,28,4,229224,5,11,0,11,3,0,1,1,1,41,0
3710,28,2,406663,1,10,0,0,0,0,0,4417,1,41,0
12865,60,2,333271,3,15,1,6,2,2,1,1,1,36,12
29831,33,4,112651,1,10,1,11,1,0,0,1,1,41,0
16174,43,2,190180,0,14,1,3,1,0,0,100000,1,41,0
25876,63,1,182999,8,5,1,6,1,0,0,1,1,11,0
6841,36,1,140855,1,10,1,6,1,0,0,1,1,41,0
13407,34,1,155152,5,11,1,5,1,0,0,1,1741,51,0
5823,33,2,250854,7,12,2,0,0,0,0,1,1,41,0
9829,51,5,204448,5,11,2,11,0,0,0,1,1,41,0
1959,21,2,139716,1,10,0,6,4,1,1,1,1,41,0
2850,38,2,545484,6,13,1,8,1,0,0,1,1,41,0
15167,46,2,166637,1,10,2,4,5,1,1,1,1,36,0
19429,39,4,188613,5,11,1,6,1,0,0,1,1,46,0
13931,47,1,154084,3,15,0,1,0,0,0,1,1,26,0
9688,23,0,186635,15,9,0,1,0,0,0,1,1,51,0
916,43,2,99204,1,10,4,6,0,0,0,3326,1,41,0
11113,26,2,134233,0,14,0,4,3,0,1,1,1,21,0
9280,29,3,329427,0,14,0,1,0,0,0,1,1,51,0
12686,32,3,158848,6,13,0,0,3,1,1,1,1,41,0
13561,33,2,127652,1,10,1,5,1,0,0,1,1,47,0
10468,61,2,276214,5,11,2,1,0,0,1,1,1,41,0
7911,46,2,135340,5,11,1,6,1,2,0,1,1,46,0
3022,62,2,160432,1,10,6,4,4,0,1,1,1,41,0
31761,45,5,69334,0,14,1,6,1,0,0,1,1,51,0
12142,52,2,207420,1,10,2,6,0,0,0,1,1,61,0
1384,38,1,137315,1,10,1,1,1,0,0,1,1,61,0
7105,20,2,134253,1,10,0,4,3,0,0,1,1,36,0
11666,51,2,125418,0,14,1,1,1,0,0,7299,1,66,0
10449,18,2,191911,12,7,0,4,3,0,0,1,1,26,0
24105,40,2,237944,0,14,1,1,1,0,0,100000,1,71,0
5247,35,2,100883,0,14,1,5,1,0,0,1,1,48,0
8186,22,2,118658,1,10,4,9,5,0,0,1,1,41,0
12086,67,2,167712,1,10,6,5,0,0,1,1,1,41,0
6715,27,2,55861,3,15,0,3,0,1,1,1,1,41,0
21196,18,2,175466,12,7,0,4,3,0,1,1,1,15,0
21525,19,2,159562,2,8,0,7,3,0,0,1,1,21,0
2044,30,2,271711,0,14,1,3,1,0,0,1,1,51,0
16237,44,3,115563,1,10,1,9,1,0,0,1,1,41,0
3642,40,4,124686,6,13,1,0,1,2,0,1,1,51,0
9706,26,4,58442,0,14,0,3,0,0,1,1,1,41,0
8352,18,2,114421,2,8,0,5,3,0,1,1,1,31,0
11765,24,2,330572,0,14,0,0,3,0,1,1,1,26,0
5538,35,0,34105,3,15,1,3,1,0,0,7689,1,39,0
15936,28,2,289485,5,11,0,0,3,0,1,1,1,41,0
17256,27,2,299811,1,10,0,5,0,0,1,1,1,51,0
11094,32,3,469264,1,10,2,6,4,1,0,1,1,51,0
5265,28,3,47908,0,14,0,0,0,0,1,1,1,41,0
31124,64,2,163709,4,6,6,4,0,0,1,1,1,21,0
14739,49,5,369523,0,14,1,1,2,0,1,1,1,26,0
16194,33,2,196126,1,10,1,9,1,0,0,1,1,41,0
7795,23,2,242139,1,10,1,0,2,0,1,1,1,41,0
4716,40,3,72888,5,11,1,1,1,2,0,1,1,41,0
6214,37,5,200221,1,10,0,1,0,0,0,1,1,56,0
29414,34,3,94194,1,10,2,0,4,0,1,1,1,41,0
24145,22,2,195249,5,11,0,5,3,4,1,1,1,21,0
7107,36,2,185622,0,14,0,1,3,0,1,1,1,41,0
24408,40,2,121469,0,14,0,1,3,2,1,1,1,36,0
10295,51,2,209321,12,7,1,8,1,0,0,1,1,33,0
26191,32,2,114692,1,10,0,5,3,0,0,1,1,41,0
27891,51,2,177928,1,10,2,11,0,0,0,1,1,41,0
14165,43,2,231814,2,8,1,7,1,0,0,1,1,41,0
11839,36,2,111129,0,14,1,1,1,0,0,15025,1,66,0
16886,21,2,210339,5,11,0,4,3,0,1,1,1,16,0
9673,32,2,303943,5,11,1,5,1,0,0,1,1,51,0
18306,28,2,254501,5,11,2,0,4,1,1,1,1,37,0
22398,40,0,122012,3,15,1,3,2,0,1,5179,1,39,0
27769,28,2,305648,6,13,1,0,1,0,0,1,1,41,0
16012,58,2,176905,2,8,1,2,1,0,0,1,1,41,0
1526,59,2,152732,0,14,1,5,1,0,0,1,1,41,0
3772,41,2,154077,1,10,1,6,1,0,0,1,1,46,0
19947,35,2,269724,1,10,2,1,4,0,1,2978,1,51,0
6933,30,2,224859,5,11,1,3,1,0,0,1,1,46,0
8490,24,2,42402,0,14,0,1,0,0,0,1,1,51,0
7020,53,2,42903,4,6,4,4,0,1,0,1,1,41,0
512,33,2,37071,7,12,0,6,0,0,0,1,1,46,0
27511,27,2,222249,1,10,0,6,0,0,0,1,1,71,0
17198,60,1,309125,1,10,1,7,1,0,0,1,1,41,0
8910,37,2,190760,0,14,1,3,1,0,0,1,1,46,0
15855,48,2,145637,7,12,1,2,1,0,0,1,1,49,0
21630,62,2,147394,10,16,1,1,1,0,0,1,1,21,0
29766,53,2,232025,5,11,2,0,0,0,1,1,1,61,0
26275,54,2,278115,8,5,1,1,1,0,0,1,1,41,0
6929,25,2,104147,0,14,0,3,3,2,0,1,1,41,0
13249,34,0,332380,1,10,1,6,1,0,0,1,1,41,0
7022,51,2,378582,15,9,0,11,5,1,0,1,1,41,0
6822,45,2,254304,3,15,0,3,0,0,0,1,1,41,39
1084,32,2,232476,5,11,1,0,1,0,0,1,1,41,0
13370,25,3,290626,5,11,0,0,0,1,1,1,1,42,0
5584,34,2,123254,0,14,1,1,1,0,0,1,1,56,0
13217,22,2,200974,5,11,0,5,3,0,1,1,1,21,0
4171,51,4,169183,1,10,2,4,4,0,1,1,1,50,23
16039,18,2,187880,4,6,0,4,0,0,0,1,1,51,0
24030,48,2,216097,5,11,3,1,4,0,1,1,1,36,6
27813,41,2,119102,5,11,1,6,1,0,0,1,1888,69,0
6415,35,1,581026,4,6,0,4,3,1,0,1,1,39,0
9256,37,2,312207,1,10,1,9,1,0,0,1,1,41,0
6719,28,2,205189,12,7,1,9,1,0,0,1,1,41,0
21941,25,2,165475,1,10,1,4,1,0,0,1,1,40,0
8062,45,5,240901,0,14,1,5,1,0,0,1,1,41,0
30491,23,2,379779,1,10,0,4,0,0,0,1,1,41,0
15539,40,5,142150,6,13,1,1,2,0,1,1,1,21,0
15636,24,2,244414,15,9,1,6,1,1,0,1,1,31,18
15663,34,3,137060,5,11,0,4,0,0,1,1,1,11,0
20507,48,2,355321,0,14,1,3,1,0,0,15025,1,41,0
29118,32,5,304213,5,11,0,1,3,0,0,1,1,46,0
6021,48,2,80925,5,11,6,4,0,0,1,1,1,36,0
19364,34,1,422961,5,11,1,3,2,0,1,1,1,61,0
11534,26,2,35855,5,11,3,5,4,0,1,1,1,41,0
23646,43,2,341179,11,4,1,4,1,0,0,1,1,45,4
9250,27,2,302604,1,10,0,7,3,0,0,1,1,46,0
26686,26,2,125492,5,11,0,4,0,2,1,1,1,35,0
11398,50,2,129514,1,10,1,7,1,0,0,1,1,51,0
17149,50,2,225125,1,10,2,4,3,1,1,1,1,41,0
14833,30,2,193153,1,10,0,2,0,0,0,1,1409,41,0
14054,32,5,229742,6,13,1,6,1,0,0,1,1580,46,0
5176,26,2,159663,1,10,1,5,3,0,0,1,1,27,0
12149,23,2,459464,15,9,3,4,4,1,1,1,1,51,0
3178,59,1,197666,1,10,3,4,4,0,1,1,1,46,0
7121,53,4,512104,5,11,2,7,0,0,1,1,1,41,0
75,28,2,213922,1,10,0,4,3,0,0,1,1,41,4
9768,37,2,218543,5,11,2,6,4,0,1,1,1,41,0
11026,28,2,209086,1,10,0,5,5,0,0,1,1,46,0
25893,52,2,163827,1,10,1,7,1,0,0,1,1,41,0
11712,37,2,326887,1,10,1,6,1,0,0,1,1,41,0
11802,36,2,22056,5,11,1,3,1,3,0,1,1,61,0
1396,55,2,398213,1,10,1,7,1,1,0,5014,1,41,0
10511,18,2,25983,15,9,0,4,3,0,1,1,1,31,0
18607,61,2,349899,1,10,6,4,0,0,1,1,1,45,0
3160,44,4,247515,3,15,2,3,4,0,0,1,1,41,0
10939,46,1,181308,9,17,4,3,0,0,0,1,1409,41,0
4343,34,4,43960,3,15,1,3,1,0,0,7689,1,51,0
7043,50,2,116928,0,14,1,5,1,0,0,1,1,61,0
812,22,4,152201,5,11,1,11,3,1,0,1,1,41,0
25356,46,2,102309,3,15,1,1,1,0,0,15025,1,61,0
6897,45,2,152630,0,14,1,0,1,0,0,3104,1,41,0
15774,40,2,33984,5,11,1,0,1,0,0,15025,1,41,0
9547,32,2,75756,0,14,0,3,0,0,0,1,1,51,0
7515,35,2,140012,1,10,0,6,3,0,0,1,1,46,0
9216,40,2,109352,0,14,1,3,2,0,1,1,1,31,0
730,34,2,179748,1,10,1,9,1,0,0,1,1,41,0
21554,30,2,175739,0,14,0,1,0,0,1,1,1,46,0
5079,54,2,127672,8,5,1,9,1,0,0,1,1,41,0
7719,60,2,164971,1,10,1,3,1,1,0,1,1,61,0
8254,40,2,238009,1,10,6,0,3,0,1,1,1,41,0
15285,56,2,271711,5,11,0,0,0,0,0,1,1,46,0
1623,65,2,110213,1,10,1,4,1,1,0,1,1,41,0
1033,66,1,200566,5,11,1,5,1,0,0,1,1,19,0
26073,52,1,183174,1,10,1,5,1,0,0,1,1,41,0
13037,51,2,283282,8,5,1,9,1,1,0,1,1,41,0
18178,21,1,197208,1,10,2,5,0,0,1,1,1,31,0
28637,28,2,176684,6,13,0,5,0,0,0,1,1,53,0
32432,37,2,208069,14,2,2,4,0,4,0,1,1,73,4
3625,40,1,36990,7,12,1,7,1,0,0,1,1,71,0
21095,61,2,165442,8,5,2,9,4,0,1,1,1,41,0
11553,31,0,234825,1,10,1,4,2,0,1,1,1,73,0
10640,31,2,177676,1,10,0,9,5,0,0,1,1,41,0
5665,27,2,34162,5,11,0,4,4,0,1,1,1,41,0
1531,48,1,39519,0,14,1,5,1,0,0,1,1,61,0
15031,50,4,223343,5,11,2,0,0,0,1,1,1,45,0
6627,25,2,125814,1,10,1,1,2,3,1,1,1,46,0
6938,45,2,179137,1,10,0,5,0,0,1,1,1,41,0
12674,35,2,124828,12,7,1,7,1,0,0,1,1,81,0
16557,32,2,240284,0,14,1,0,2,0,1,1,1,41,0
30751,28,2,44768,1,10,1,8,1,0,0,1,1,41,0
10768,33,2,418618,0,14,0,5,0,0,0,1,1,56,24
15891,35,2,178450,5,11,1,1,1,0,0,3104,1,46,0
23361,41,2,30683,1,10,1,9,1,0,0,1,1,46,0
12176,31,2,167791,1,10,0,0,3,0,1,1,1,41,0
11673,50,2,30220,1,10,2,6,0,0,0,1,1670,41,0
10415,49,2,73435,1,10,1,0,2,0,1,1,1,41,10
19257,41,5,92037,0,14,1,6,1,0,0,1,1,41,0
8092,33,2,51151,15,9,1,4,2,0,1,1,1,41,0
8018,31,2,177523,1,10,1,0,3,0,1,1,1,21,0
17949,29,0,381790,5,11,4,1,3,0,0,1,2340,41,0
25628,54,5,188068,5,11,6,5,4,0,1,1,1,41,0
21292,63,5,134769,3,15,1,5,1,0,0,1,1,36,0
19467,46,5,32357,0,14,1,1,1,0,0,1,1,52,0
8996,49,2,207541,0,14,0,6,0,0,0,100000,1,61,0
14218,29,2,213843,0,14,0,10,3,0,0,1,1,41,0
26753,45,2,115412,5,11,2,9,0,0,0,1,1,41,0
2817,72,2,169115,5,11,6,3,0,0,0,1,1430,41,0
6106,47,2,174387,1,10,0,4,4,0,1,1,1,25,0
10103,21,2,312018,5,11,0,11,3,0,0,1,1,41,10
3158,60,4,62021,1,10,6,6,0,1,0,1,1,41,0
29111,29,2,215212,1,10,1,5,1,0,0,1,1,51,0
11095,53,2,216559,5,11,4,6,5,2,0,1,1,41,12
19591,42,2,315835,0,14,0,3,0,0,1,1,1877,41,0
14563,28,2,397963,12,7,1,4,2,1,1,1,1,31,0
12404,21,2,112848,1,10,0,8,3,2,0,1,1,41,0
2737,59,2,205897,1,10,2,5,5,0,1,1,1,41,0
742,48,2,652785,12,7,1,9,1,0,0,1,1,41,0
6456,20,2,139467,5,11,0,5,3,0,1,1,1,26,0
10217,50,2,133730,5,11,1,4,1,0,0,1,1,18,0
14765,32,2,328200,1,10,0,10,0,0,1,2355,1,41,0
16243,43,2,275678,7,12,1,0,1,0,0,1,1,51,0
12614,37,2,91276,5,11,0,0,4,2,1,1,1,41,0
4216,35,2,62166,5,11,0,5,5,1,0,1,1,31,0
8010,43,2,247515,5,11,1,2,1,0,0,1,1,41,4
4741,32,2,100735,9,17,0,3,0,0,1,1,1,29,0
3509,53,2,145410,12,7,1,9,1,0,0,1,1,49,0
6681,35,2,115489,1,10,1,5,1,0,0,1,1,41,0
1194,25,2,172942,0,14,0,3,4,1,0,1,1,21,0
14781,49,2,140783,3,15,1,1,2,0,1,1,1903,39,0
10224,55,2,283726,3,15,2,5,0,0,1,1,1,41,0
704,42,1,264664,2,8,2,4,0,0,1,1,1,41,0
1730,25,2,180061,3,15,0,1,3,0,0,6850,1,91,0
32476,36,2,30674,15,9,1,6,1,0,0,1,1,85,0
998,41,2,120278,0,14,1,5,1,0,0,1,1,46,0
1289,51,2,421133,1,10,1,6,1,0,0,1,1,41,0
23913,45,2,174374,6,13,1,6,1,0,0,1,1,41,0
8343,72,2,99550,11,4,1,1,1,0,0,1,1,41,0
13770,25,2,118515,1,10,0,6,3,0,0,1,1,41,0
10219,55,2,135804,0,14,1,1,1,2,0,15025,1,61,5
544,28,2,201873,5,11,1,5,1,0,0,1,1,51,0
7601,51,2,110749,5,11,0,3,0,0,0,1,1,41,0
13572,47,2,192769,1,10,1,0,2,0,1,1,1,41,0
1927,46,2,188387,1,10,1,2,1,0,0,1,1629,46,0
7643,66,1,111484,5,11,1,1,1,0,0,1,2175,11,0
28322,29,2,173945,3,15,1,3,1,0,0,1,1,41,0
23460,70,2,230418,9,17,1,3,1,0,0,1,1,41,27
22989,53,3,38974,0,14,4,0,4,1,1,1,1,41,0
11571,18,2,250542,12,7,0,4,3,1,0,1,1,21,0
13937,37,3,44365,1,10,0,0,3,1,1,1,1,37,0
23494,29,2,149653,12,7,0,4,3,1,1,1,1,31,0
17126,50,2,423223,3,15,1,5,1,0,0,1,1,51,0
921,26,2,98156,5,11,0,7,4,0,0,1,1,41,0
26772,29,2,412150,12,7,0,8,5,0,0,1,1,36,4
11196,74,2,139979,2,8,1,9,1,0,0,1,1,41,0
4855,21,2,275191,1,10,0,0,3,0,1,1,1,41,0
6401,56,2,147654,0,14,2,0,4,0,1,1,1,74,0
3496,91,1,83602,10,16,6,3,0,0,0,1087,1,61,0
15842,48,0,190326,5,11,2,10,4,1,1,1,1,49,0
16232,19,2,145006,5,11,0,4,3,0,0,1,1,21,0
26014,59,2,284835,6,13,2,0,0,0,1,1,1,41,0
30856,58,2,107444,13,3,1,2,1,0,0,1,1,41,22
2408,25,2,186649,6,13,0,5,3,0,0,1,1,26,0
26386,24,2,217962,1,10,0,6,4,0,0,1,1,46,31
156,24,2,214543,0,14,0,2,0,0,0,1,1,41,0
22312,38,1,138941,2,8,0,8,3,0,0,1,1,38,0
11359,27,2,219200,1,10,1,7,1,0,0,1,1,51,0
1697,70,2,31502,7,12,6,0,4,0,1,1,1,41,0
258,46,2,187667,7,12,6,1,0,0,1,1,1,46,0
14384,40,2,306505,1,10,1,7,1,0,0,1,1,41,0
7139,34,4,224186,1,10,1,6,1,0,0,1,1,41,0
8125,28,2,105831,5,11,0,1,4,0,1,1,1,41,0
2832,32,2,94414,1,10,2,6,5,0,0,3326,1,41,0
31147,23,2,194830,0,14,0,1,0,0,0,1,1,31,0
15746,32,2,181092,0,14,1,5,1,0,0,1,1,41,0
12108,35,2,294065,3,15,1,1,1,0,0,1,1,51,25
6657,19,2,214618,5,11,0,2,3,0,0,1,1,31,0
13455,47,3,83611,0,14,1,0,1,0,0,1,1,41,0
3646,40,2,343404,1,10,1,5,2,0,1,1,1,37,0
6211,42,2,143047,3,15,0,0,0,0,1,1,1,41,0
7359,43,4,238189,3,15,1,3,1,0,0,1,1,36,0
31984,42,2,211732,5,11,0,0,0,0,1,1,1,41,4
6216,53,2,190334,12,7,1,9,1,0,0,1,1,51,0
14620,57,1,84775,6,13,1,8,2,0,1,1,1,41,0
7080,54,2,171059,5,11,2,2,4,0,1,1,1,41,0
23121,24,2,105618,4,6,0,7,3,0,0,1,1,41,0
11556,27,2,220657,1,10,0,0,3,1,0,1,1,41,0
10264,40,0,252663,9,17,0,3,0,0,0,1,2825,51,0
3768,29,2,209110,0,14,1,4,1,0,0,1,1,51,0
14212,43,1,116198,1,10,1,6,1,0,0,1,1,41,0
21595,52,2,59591,1,10,1,0,2,0,1,1,1,21,0
3905,57,2,201823,8,5,1,2,1,0,0,1,2003,41,0
6936,51,2,30828,0,14,1,5,1,0,0,1,1,46,0
28422,40,2,112732,1,10,2,4,0,4,1,1,1,41,23
30549,32,4,189844,1,10,2,11,0,0,0,1,1,48,0
28893,38,2,212466,1,10,1,6,1,0,0,1,1,41,0
11262,47,1,199597,5,11,2,1,4,0,1,1,1,51,0
17420,58,2,47620,6,13,2,3,0,1,1,1,1,41,0
5455,40,2,242923,1,10,0,10,0,1,0,1,1,36,0
18134,27,2,168404,1,10,1,2,1,0,0,1,1,41,0
20990,61,2,226950,1,10,2,0,4,0,1,1,1,38,0
3391,59,2,35521,5,11,1,2,1,0,0,7689,1,41,0
6385,52,5,139128,5,11,2,1,4,0,1,1,1,51,0
939,26,2,144335,1,10,0,1,3,1,0,1,1,41,0
13211,29,2,70241,1,10,3,4,0,2,1,1,1,41,12
16147,56,2,107309,7,12,1,9,1,0,0,1,1,41,0
4415,39,1,357963,4,6,2,6,0,0,0,1,1,41,0
5660,57,2,192870,1,10,1,9,1,0,0,1,1,41,0
32289,25,2,34569,7,12,0,7,0,0,0,1,1,41,0
14827,34,2,162573,0,14,1,3,1,0,0,100000,1,41,0
19348,60,2,189722,0,14,1,2,1,0,0,1,1,41,13
29156,38,3,141030,3,15,2,3,0,0,1,1,1,41,0
26166,58,3,313930,5,11,1,3,1,3,0,1,1,41,0
3240,35,2,56884,5,11,0,4,4,0,1,1,1,41,0
1905,45,2,161820,1,10,1,9,1,0,0,1,1,41,0
9982,34,2,409173,0,14,1,1,3,0,0,1,1,56,0
8692,59,2,49160,1,10,1,0,2,0,1,1,1,41,0
13973,46,2,140665,6,13,2,7,0,0,0,1,1,56,0
5254,62,4,257106,5,11,2,6,4,0,0,1,1,41,0
20122,47,2,70755,8,5,0,2,0,0,0,1,1,51,0
6602,31,2,164803,0,14,0,1,0,4,1,8615,1,41,3
5156,22,2,396723,5,11,0,4,3,0,1,1,1,26,0
7305,36,2,182190,3,15,1,3,1,0,0,1,1,51,0
13960,21,2,187150,1,10,0,6,3,1,1,1,1,41,0
13922,55,2,154729,7,12,1,10,1,0,0,7689,1,41,0
12647,28,2,106936,0,14,1,1,1,0,0,1,1,46,0
25754,21,2,107747,2,8,0,7,5,0,0,1,1,41,26
22171,44,2,27767,0,14,4,1,4,0,0,1,1,61,0
12752,29,2,203172,5,11,2,6,0,0,0,1,1,41,0
31470,20,2,188569,5,11,0,13,0,0,1,1,1,41,0
1195,50,4,116893,0,14,2,3,0,1,1,1,1,41,0
7003,33,2,213888,5,11,2,9,4,0,0,1,1,46,0
24090,55,2,816751,1,10,1,6,1,0,0,1,2052,41,0
23039,23,2,412157,5,11,0,0,3,0,1,1,1,41,0
3779,35,2,260561,0,14,1,1,1,0,0,1,1,51,0
2525,35,2,233730,6,13,1,3,1,1,0,1,1,51,0
6390,45,1,315407,2,8,1,8,1,0,0,1,1,89,0
18549,32,2,145936,1,10,0,1,3,1,0,1,1,41,0
29278,65,2,114995,5,11,4,4,0,0,0,1,1,41,0
8846,35,2,178624,0,14,1,3,2,1,1,1,1,36,0
10478,49,2,187716,6,13,1,6,1,0,0,1,1849,47,0
10742,38,2,231181,1,10,1,9,1,0,0,1,1,41,0
5549,52,4,33864,3,15,1,3,1,0,0,1,1,46,0
14078,34,2,239072,0,14,0,9,0,0,0,1,1,47,0
4757,38,3,196349,5,11,1,9,1,0,0,1,1,41,0
3645,51,4,306986,3,15,1,0,5,0,1,1,2416,51,0
8207,23,2,125011,0,14,0,3,0,0,1,1,1,31,0
653,39,0,143775,5,11,4,1,0,0,1,1,1,46,0
1522,31,2,31986,5,11,2,1,4,0,1,1,1,41,0
3961,52,1,299120,0,14,1,5,1,0,0,1,1,51,0
1394,44,2,238288,12,7,0,9,0,1,0,1,1,41,0
2086,52,5,208303,6,13,1,5,1,0,0,1,1,39,0
30021,47,2,52292,0,14,1,3,1,0,0,7689,1,46,0
28350,24,2,180838,1,10,0,9,3,1,1,1,1,41,0
30486,35,2,234538,6,13,2,5,0,0,0,1,1,41,0
14836,74,1,300405,5,11,1,5,1,0,0,1,1,7,0
16560,25,2,196333,1,10,0,4,3,1,1,1,1,41,0
2248,22,2,48122,5,11,0,5,0,0,0,1,1,41,0
19075,47,2,193048,1,10,1,1,1,0,0,1,1,41,0
3167,32,2,339739,1,10,1,7,5,1,0,1,1,41,0
5274,51,2,343848,1,10,1,11,1,0,0,1,1,39,0
27308,51,1,196505,9,17,1,3,1,0,0,1,1,24,0
437,35,4,117019,5,11,0,11,0,0,1,1,1,41,0
24480,31,2,460409,5,11,1,5,1,0,0,1,1673,46,0
11125,30,0,51462,6,13,0,10,0,0,0,1,1,46,0
14898,38,2,224887,1,10,1,7,1,0,0,1,1,43,0
19131,48,2,97177,1,10,2,0,4,0,1,1,1,41,0
30646,53,0,231167,7,12,1,1,1,0,0,1,1,41,0
16250,23,2,243843,4,6,0,6,3,0,0,1,1,41,0
4862,45,2,221173,11,4,3,6,0,0,0,1,1,46,0
8776,36,2,208359,0,14,1,1,1,0,0,1,1,38,0
3114,21,2,168166,5,11,0,4,3,0,0,1,1,31,0
12399,36,2,415501,1,10,1,6,1,1,0,1,1,41,0
17333,51,2,256862,1,10,1,5,1,0,0,1,1,81,0
